File Name,Shape,No IMFs,Time,RMSE,PSNR,SSIM,Variation Of Information,Adapted Rand Error
DATA/00177.jpg,"(326, 700)",9,115.5473197,1.26e-14,55.73492491,0.999330693,[0.64038448 0.64059   ],"(0.2607734764800287, 0.7383855969256979, 0.7400693677134503)"
DATA/00178.jpg,"(168, 300)",6,35.0611382,2.76e-14,55.82276769,0.998724094,[0.64647351 0.41758226],"(0.18688879574440453, 0.7005837974058895, 0.9687039276146353)"
DATA/00179.jpg,"(480, 640)",10,104.1207439,1.87e-14,54.86873888,0.998878882,[0.74079442 0.73860739],"(0.33323281816001527, 0.6655633122345807, 0.667975414451117)"
DATA/00180.jpg,"(189, 300)",7,37.9175186,1.16e-14,55.9063458,0.998960286,[0.63839052 0.62901752],"(0.27985800204958877, 0.712722383278707, 0.7277177177285375)"
DATA/00183.jpg,"(150, 200)",7,18.194859,1.13e-14,56.04370341,0.999188549,[0.62167724 0.61495275],"(0.26522562960302154, 0.7309956206916212, 0.7385923902290489)"
DATA/00184.jpg,"(426, 640)",8,104.5942202,1.7e-14,54.91000659,0.999014833,[0.7364544  0.72045822],"(0.3204727889015284, 0.6576597540266219, 0.7028988879637337)"
DATA/00185.jpg,"(480, 640)",9,142.28960700000005,1.89e-14,54.81247263,0.9990951,[0.73877409 0.72151973],"(0.3227774963809501, 0.6508449427677108, 0.7058284457649603)"
DATA/00186.jpg,"(199, 266)",7,28.7904472,2.52e-14,55.31849187,0.998627018,[0.69417352 0.48211723],"(0.22274634540614446, 0.6500870989322917, 0.9662702679245186)"
DATA/00189.jpg,"(480, 640)",9,124.6783735,1.73e-14,55.29855715,0.998713949,[0.69504431 0.69262647],"(0.30509668582225435, 0.6926488406634052, 0.6971725115979251)"
DATA/00191.jpg,"(469, 750)",9,95.8672556,1.55e-14,55.08625356,0.999588333,[0.70928043 0.70821886],"(0.3136515044185646, 0.6855365597627008, 0.6871623569619233)"
DATA/00192.jpg,"(225, 300)",8,41.81921370000001,1.78e-14,55.36329294,0.998856323,[0.69265873 0.62721176],"(0.22435848053975926, 0.6910971546107807, 0.8837543180831609)"
DATA/00193.jpg,"(768, 1024)",10,272.3201993,1.88e-14,54.60071996,0.998665245,[0.76604476 0.75733838],"(0.3431845915944346, 0.6499961239080001, 0.6637792958745354)"
DATA/00194.jpg,"(782, 1280)",10,392.944346,1.66e-14,54.65993385,0.998769794,[0.75899382 0.75911867],"(0.3499662744389347, 0.6499649925869133, 0.6501024730736045)"
DATA/00195.jpg,"(1080, 1440)",11,545.0703734,1.79e-14,54.77203202,0.999008067,[0.74522764 0.74430262],"(0.3315020649931316, 0.6684386112885728, 0.6685572692560215)"
DATA/00196.jpg,"(225, 300)",7,37.7979915,1.58e-14,55.43809624,0.999121159,[0.68581133 0.64755049],"(0.26267343061005755, 0.6736551972814389, 0.8142902402738446)"
DATA/00197.jpg,"(436, 540)",9,102.9365218,1.74e-14,55.24189966,0.998844292,[0.69582829 0.69190688],"(0.31917475006858187, 0.6774772376366841, 0.684206517530638)"
DATA/00198.jpg,"(450, 600)",9,92.0241172,1.23e-14,55.16382677,0.999044949,[0.70958648 0.71017451],"(0.322950095479845, 0.6771157131563117, 0.676984108674591)"
DATA/00200.jpg,"(255, 340)",8,33.5664255,1.66e-14,55.24886338,0.999229724,[0.70450636 0.6993521 ],"(0.308303109731781, 0.688688336738015, 0.6947318450270016)"
DATA/00201.jpg,"(200, 400)",8,33.6419111,1.33e-14,55.55731831,0.999561008,[0.66650404 0.66368034],"(0.29933290759455766, 0.6991406700515647, 0.7022001945690003)"
DATA/00203.jpg,"(640, 960)",10,187.1968843,1.91e-14,54.85262626,0.99936251,[0.73362099 0.7298882 ],"(0.33532974644146074, 0.6620236162723749, 0.6673381372307552)"
DATA/00204.jpg,"(169, 300)",7,38.7691888,1.33e-14,56.01266036,0.998919883,[0.62902344 0.62281209],"(0.27408461828711295, 0.723763324503277, 0.7280802750586368)"
DATA/00205.jpg,"(426, 640)",8,137.84769340000003,4.18e-14,55.7954839,0.998516069,[0.64740362 0.37747451],"(0.17083135146833783, 0.7147636133890009, 0.9871759991579311)"
DATA/00206.jpg,"(480, 640)",9,132.5260203,1.66e-14,55.03649823,0.998299523,[0.72197433 0.72040661],"(0.3294330449076026, 0.6696076384951876, 0.671529024372306)"
DATA/00207.jpg,"(372, 470)",8,50.3391547,1.46e-14,55.55882924,0.999606382,[0.66440793 0.665173  ],"(0.2948257682555957, 0.7051900477117079, 0.7051584164865243)"
DATA/00208.jpg,"(282, 376)",8,68.0747005,1.77e-14,55.09119435,0.998916174,[0.71970517 0.71772472],"(0.31753192831291377, 0.6815823442045487, 0.6833561041999533)"
DATA/00209.jpg,"(667, 1000)",11,257.52706800000004,1.75e-14,55.12242487,0.998638698,[0.71171098 0.70949957],"(0.30321861293525354, 0.6960951107598404, 0.6974690178970713)"
DATA/00210.jpg,"(480, 640)",9,113.4106878,1.63e-14,55.23531761,0.99913539,[0.70357667 0.70376762],"(0.3086090004712021, 0.6915976878047686, 0.6911844347560744)"
DATA/00211.jpg,"(397, 608)",9,110.99785459999998,1.51e-14,55.15112655,0.998773559,[0.71129868 0.70281146],"(0.3111117403324676, 0.6769912204482286, 0.7012109214412967)"
DATA/00212.jpg,"(194, 259)",7,31.557762100000005,1.41e-14,55.4560552,0.999164495,[0.68348205 0.67015396],"(0.29495519672542503, 0.6905766277166855, 0.7201321934075983)"
DATA/00213.jpg,"(225, 300)",7,35.5794365,1.63e-14,55.24152485,0.998942956,[0.70218453 0.68077223],"(0.30897619537312404, 0.6716355783039615, 0.7115646713363152)"
DATA/00214.jpg,"(768, 1024)",10,290.8700715,1.68e-14,54.50784719,0.998475595,[0.7756285  0.76173594],"(0.3443719428472317, 0.6430696610758613, 0.66868672442475)"
DATA/00215.jpg,"(194, 259)",7,29.0283619,1.26e-14,55.50299626,0.998809862,[0.67559598 0.67448789],"(0.3102600255338718, 0.6887209825896532, 0.6907619860937696)"
DATA/00216.jpg,"(108, 144)",7,15.862968400000002,1.81e-14,56.34538601,0.999138149,[0.59687264 0.59069598],"(0.25031395297653314, 0.7457180681640622, 0.7536964791469984)"
DATA/00217.jpg,"(480, 640)",9,101.8113755,1.86e-14,54.66768144,0.998788863,[0.76127566 0.75961002],"(0.3438639657609318, 0.6556458622718011, 0.6566269396764433)"
DATA/00218.jpg,"(300, 400)",8,39.9659734,1.35e-14,55.36982536,0.999099585,[0.69011911 0.68916292],"(0.3139500857281392, 0.6856243812538948, 0.686475975832307)"
DATA/00219.jpg,"(359, 640)",9,121.310023,1.46e-14,55.7412267,0.998992184,[0.63439108 0.62818242],"(0.22365296504180998, 0.7708684231663799, 0.7819040778624067)"
DATA/00220.jpg,"(360, 480)",8,67.3563724,1.55e-14,55.11811669,0.998893306,[0.71715477 0.71725195],"(0.32415318477629096, 0.6758620058361926, 0.6758316252940558)"
DATA/00221.jpg,"(331, 500)",8,104.7316232,1.75e-14,55.65693102,0.99885003,[0.66147163 0.61842927],"(0.2655762953815777, 0.7006405678371015, 0.7716297629347962)"
DATA/00222.jpg,"(388, 620)",9,120.622682,1.23e-14,55.13687286,0.998633099,[0.71520892 0.71431648],"(0.31262482232956657, 0.6863347403155436, 0.6884187742807986)"
DATA/zebra.jpg,"(183, 276)",7,15.178937699999995,1.45e-14,55.62487649,0.999870879,[0.66203224 0.66180297],"(0.28832345590263564, 0.7117666692881838, 0.7115864417272868)"
DATA/zebra.jpeg,"(200, 253)",7,20.7223717,1.5e-14,55.62891869,0.99943849,[0.66491486 0.66387248],"(0.2890462226564434, 0.7106022506473216, 0.7113056520042891)"
DATA/watermark_no_copy.png,"(1280, 1277)",6,152.3609716,3.69e-14,55.7510319,0.997795139,[0.66364876 0.03156464],"(0.17012484012426388, 0.7096320553202762, 0.9991806168026593)"
DATA/uspassport.jpg,"(977, 1372)",10,212.3233997,2.27e-14,54.50668621,0.99964587,[0.77276908 0.74006087],"(0.31653940144697457, 0.646279410782078, 0.7251810894177307)"
DATA/traffic.jpg,"(480, 640)",10,194.1523952,2.08e-14,54.45285377,0.997615149,[0.78212774 0.78098027],"(0.359518481112012, 0.6400814732463734, 0.6408820648927785)"
DATA/tiger.JPG,"(300, 415)",7,23.0574396,1.32e-14,55.40726070000001,0.999705525,[0.68491624 0.68391328],"(0.3109199760467636, 0.6886496038386303, 0.6895109824471248)"
DATA/sudoku.jpg,"(1024, 962)",12,351.369313,2.45e-14,53.90316083,0.998066569,[0.83234909 0.83130027],"(0.39056285460816065, 0.6091710911242678, 0.6097034321583032)"
DATA/solvay_conference.jpg,"(806, 1600)",10,286.7686447,1.32e-14,54.78767888,0.99898036,[0.74724075 0.74776881],"(0.3460000492985317, 0.6540760705781886, 0.6539238485400006)"
DATA/soduku.jpg,"(576, 768)",10,140.6215034,1.67e-14,54.76371217,0.999137877,[0.74210626 0.74310644],"(0.3389826309224152, 0.6611968530925064, 0.6608379824792467)"
DATA/ship.JPG,"(615, 952)",10,213.6464183,2.2e-14,54.5085743,0.998327474,[0.7770115  0.77144642],"(0.3491752758592921, 0.648286545874512, 0.6533828555317871)"
DATA/separate_coins.jpg,"(4048, 3036)",13,2796.388092,1.19e-14,54.28530845,0.998487724,[0.78867515 0.79270974],"(0.364665626802525, 0.6359695055837091, 0.6347005081383196)"
DATA/sammy_noise.jpg,"(1367, 1025)",10,176.6515752,1.46e-14,54.60192246,0.999851019,[0.75671765 0.75670924],"(0.3558464297611039, 0.644131624916602, 0.6441755170565788)"
DATA/sammy_face.jpg,"(375, 486)",8,45.9087997,1.14e-14,55.41949764,0.999448628,[0.67729825 0.68078451],"(0.3042400209389893, 0.6967113180783587, 0.694811234552389)"
DATA/sammy.jpg,"(1367, 1025)",10,196.5672387,1.47e-14,54.62479917,0.99955145,[0.75844762 0.75617132],"(0.35174988092716497, 0.647527953130098, 0.6489738976283815)"
DATA/room.JPG,"(596, 928)",10,187.1403135,2.03e-14,54.71151792,0.998523755,[0.75740206 0.75674647],"(0.3418605531387273, 0.6576091697637307, 0.6586705798493427)"
DATA/road_image.jpg,"(600, 800)",9,132.9921254,1.49e-14,54.91702033,0.998483867,[0.73530634 0.73580214],"(0.3316338315758418, 0.6684029177515987, 0.6683294231375106)"
DATA/rice.jpg,"(255, 255)",8,21.799857,1.37e-14,54.99899403,0.9994015,[0.72359511 0.72245059],"(0.33989369969047367, 0.660213684307913, 0.6599989512375524)"
DATA/real_chessboard.jpg,"(390, 600)",8,66.956963,1.64e-14,55.30165963,0.999198598,[0.69796439 0.69830157],"(0.3078091894512526, 0.6923623707276086, 0.6920193353704723)"
DATA/rainbow.jpg,"(550, 413)",6,27.9616925,1.24e-14,56.50024575,0.998018361,[0.59748671 0.55203814],"(0.19821123816862185, 0.7565132045822577, 0.8528285698675725)"
DATA/rachelle.JPG,"(464, 437)",8,44.0127959,1.07e-14,55.3869909,0.998402619,[0.69488142 0.69253507],"(0.3050450382137767, 0.6942536101734814, 0.6956577318763146)"
DATA/plate.png,"(250, 500)",8,54.4943921,1.72e-14,55.56170279,0.998757721,[0.67454329 0.66703482],"(0.3030842984666854, 0.6910994119626916, 0.7028307217548581)"
DATA/pennies.jpg,"(4048, 3036)",13,3189.923319,2.52e-14,53.76320194,0.997121386,[0.84568259 0.83087884],"(0.3934643221073906, 0.6015174456793763, 0.6116383449348496)"
DATA/oxford.jpg,"(640, 480)",10,117.1013213,1.86e-14,54.49781838,0.998461292,[0.77242093 0.77044557],"(0.3579120390715256, 0.6408488185639112, 0.6433319045768731)"
DATA/overlap_coins.jpg,"(4048, 3036)",13,2710.514791,1.37e-14,54.28697647,0.99846822,[0.78801966 0.79083773],"(0.3625170101021826, 0.6380629698042268, 0.6369040634022127)"
DATA/office.jpg,"(183, 275)",7,29.464663,1.63e-14,55.74048936,0.998750889,[0.65601973 0.63870203],"(0.25597598709787905, 0.7265000033119005, 0.762414316738797)"
DATA/nidia2.JPG,"(993, 623)",10,231.8898051,1.97e-14,54.62610312,0.997959663,[0.76475707 0.70963479],"(0.308134604076038, 0.6246163158701385, 0.775342336093969)"
DATA/mosaic.png,"(585, 600)",9,52.3807733,1.82e-14,54.65425153,0.999533018,[0.75940849 0.52612324],"(0.2922137775885849, 0.658319962121797, 0.7652902457947846)"
DATA/input.jpg,"(597, 968)",9,220.3840595,1.82e-14,54.65155827,0.99902786,[0.75799663 0.73703645],"(0.33433477941683576, 0.635232257547756, 0.6991609029289886)"
DATA/image_08189.jpg,"(500, 667)",9,169.8147446,1.19e-14,56.14513945,0.998372244,[0.61553966 0.61082328],"(0.18946100304529334, 0.8058501166469808, 0.8152827615916858)"
DATA/image_08188.jpg,"(500, 702)",9,110.9744743,1.37e-14,55.92108509,0.99847451,[0.64383558 0.64350064],"(0.2612312218444689, 0.7387336648788408, 0.7388038947703683)"
DATA/image_08187.jpg,"(500, 554)",9,85.7273119,1.59e-14,55.2624142,0.998500134,[0.70410011 0.70438245],"(0.3077662799333263, 0.6921542391554875, 0.6923132192337353)"
DATA/image_08186.jpg,"(500, 609)",9,101.010238,1.3e-14,57.13911341,0.999327759,[0.46385352 0.47428211],"(0.0928754264133298, 0.8926893799898051, 0.9220342876980001)"
DATA/image_08185.jpg,"(500, 713)",9,128.446052,1.58e-14,55.02221772,0.998326029,[0.72869386 0.72034   ],"(0.3199663391846802, 0.675105439556599, 0.6850343624989546)"
DATA/image_08184.jpg,"(500, 616)",10,111.6093276,1.25e-14,55.45520091,0.997994883,[0.68707981 0.68554496],"(0.28771162922161475, 0.7112909790597998, 0.7132885635647489)"
DATA/image_08183.jpg,"(557, 500)",10,115.1710626,1.34e-14,55.25511801,0.99817153,[0.69428702 0.69545338],"(0.2928627978429226, 0.7070919753301098, 0.7071824347699874)"
DATA/image_08182.jpg,"(500, 641)",8,91.3456486,9.52e-15,55.81000471,0.998558773,[0.64008618 0.63902631],"(0.2383197326051988, 0.7609142620034216, 0.7624478166014947)"
image_07676.jpg,"(500, 650)",9,94.1880156,0.0,52.50483733820751,0.9976229500537488,[0.9354352 0.9353129],"(0.4573883758217959, 0.5424464093177565, 0.542776939709486)"
image_07675.jpg,"(579, 500)",9,69.77130910000001,0.0,51.902098458059136,0.9976699907518436,[0.97234241 0.9627694 ],"(0.479235697500199, 0.5183269393172819, 0.5232246967322126)"
image_07674.jpg,"(500, 682)",8,81.75599270000002,0.0,51.92996229968189,0.9977536605978764,[0.9736021  0.92517989],"(0.4506239726022726, 0.514911433733845, 0.5887852189540366)"
image_07673.jpg,"(500, 667)",9,99.89963859999999,0.0,52.39238392154978,0.998021868738006,[0.94117947 0.94368025],"(0.46189664496878624, 0.5388490792085324, 0.5373596920470168)"
image_07672.jpg,"(500, 514)",9,91.4461321,0.0,52.63771694513069,0.9974041176570972,[0.9078292  0.91952159],"(0.4320157146230891, 0.5704949586965222, 0.5654956135182474)"
image_07671.jpg,"(500, 577)",9,87.29678100000005,0.0,51.95905521070336,0.9981267487776854,[0.97079591 0.97065294],"(0.4835101280991386, 0.5165600732740669, 0.5164196896060298)"
image_07670.jpg,"(500, 653)",9,91.02745649999996,0.0,52.06004842935845,0.9977942885329648,[0.96627438 0.96658478],"(0.48070266197352474, 0.5191141369983654, 0.5194806684075083)"
image_07669.jpg,"(500, 622)",9,92.34092109999996,0.0,53.003342097909076,0.9973537140853292,[0.88613904 0.8616021 ],"(0.35521221001269, 0.6236720183506151, 0.6673835091450694)"
image_07668.jpg,"(500, 532)",9,70.64053780000006,0.0,52.10628701560385,0.997446132372528,[0.95880206 0.96221301],"(0.4741858703445414, 0.5265499256262249, 0.5250803872040212)"
image_07667.jpg,"(500, 581)",8,136.09542380000005,0.0,53.85799889453742,0.9978637635953972,[0.76520916 0.73924531],"(0.19961468745887057, 0.7841903273987, 0.8172633162627939)"
image_07666.jpg,"(667, 500)",9,87.69884780000005,0.0,52.37608611280665,0.9974680006681652,[0.92516717 0.93139012],"(0.44016650137281466, 0.5610017899289951, 0.5586700631674468)"
image_07665.jpg,"(501, 747)",9,125.89385119999996,0.0,52.527764271461926,0.9972652139668302,[0.88326365 0.89225325],"(0.41570011152740927, 0.5832186775282647, 0.5853851157091958)"
image_07664.jpg,"(500, 667)",9,79.78444330000002,0.0,52.17508127056161,0.9981005168027492,[0.95787451 0.95704192],"(0.4744101669771059, 0.5253195239379015, 0.5258604204322777)"
image_07663.jpg,"(500, 667)",9,83.43751049999992,0.0,52.025095758597935,0.997498327480094,[0.96542019 0.96403244],"(0.4841469612303887, 0.5157950986226911, 0.5159109919350259)"
image_07662.jpg,"(500, 752)",9,92.7068518000001,0.0,52.28313208001743,0.9974797093724804,[0.94695669 0.95056256],"(0.45878924882368666, 0.5422279653582706, 0.5401973464149675)"
image_07661.jpg,"(500, 667)",9,85.88203229999998,0.0,52.02477653004703,0.9981015494256916,[0.96398871 0.96347633],"(0.4802995674260748, 0.519477141171771, 0.519923916017218)"
image_07660.jpg,"(500, 667)",9,96.17999510000004,0.0,52.118252433754215,0.9984385109159938,[0.95377236 0.95225307],"(0.47898174329317755, 0.5210426928164289, 0.5209938228891412)"
image_07659.jpg,"(500, 783)",8,91.01093719999994,0.0,52.00894860775846,0.9974152345804079,[0.97193613 0.97175455],"(0.48297844994522643, 0.5169747661074374, 0.5170683424703599)"
image_07658.jpg,"(500, 625)",9,88.42049300000008,0.0,52.04985840942592,0.9980522286580884,[0.9641534  0.96172512],"(0.4799983718609945, 0.5196278275324768, 0.5203759669287206)"
image_07657.jpg,"(501, 682)",9,138.41889809999998,0.0,52.18180418434902,0.9973861278202372,[0.94967173 0.9276117 ],"(0.45446719351379405, 0.5232387113133887, 0.5698112594644982)"
image_07656.jpg,"(500, 667)",9,72.04645390000019,0.0,51.95674441141986,0.9982259106621844,[0.96944478 0.9681096 ],"(0.4805977862272034, 0.51904878588567, 0.5197561232962804)"
image_07655.jpg,"(500, 593)",9,92.58991560000004,0.0,51.8853914307041,0.997770144268564,[0.97599558 0.9745102 ],"(0.48707839498824146, 0.5129970145334067, 0.5128462176569456)"
image_07654.jpg,"(500, 579)",9,90.53716710000026,0.0,51.87469403733174,0.9980087970586724,[0.97331534 0.963516  ],"(0.4817759472605938, 0.5133892975319393, 0.5231507345976875)"
image_07653.jpg,"(500, 636)",9,104.8869439,0.0,52.215117857176644,0.9975680326290104,[0.95944317 0.95992491],"(0.47127956313029007, 0.5289574228022847, 0.5284836631930897)"
image_07652.jpg,"(500, 505)",8,62.87861310000017,0.0,52.34547811717944,0.998069330728928,[0.94153539 0.94269218],"(0.4559417183955369, 0.544716042907206, 0.5434021069196622)"
image_07651.jpg,"(527, 500)",9,90.4755250999997,0.0,51.772953159630774,0.9973790640130468,[0.98395333 0.98307936],"(0.48901209743364626, 0.5107320089224981, 0.5112440527611233)"
image_07650.jpg,"(500, 572)",9,72.59976959999996,0.0,51.948164329321365,0.9981489653664808,[0.96904401 0.96890225],"(0.4825591673398699, 0.517483999388371, 0.5173976731329273)"
image_07649.jpg,"(500, 667)",9,120.75929050000013,0.0,53.382876517793605,0.9974205739692042,[0.82334506 0.79147634],"(0.2589612153577736, 0.7221062357148916, 0.7609908296503186)"
image_07648.jpg,"(500, 667)",8,91.54102980000015,0.0,52.731732849035566,0.9976616574865096,[0.8858724  0.89639675],"(0.39978924132119886, 0.602169603751587, 0.5982646164476928)"
image_07647.jpg,"(509, 500)",9,76.24289670000006,0.0,51.859479981021245,0.9983626732757162,[0.97679488 0.97630684],"(0.4854830573855642, 0.5144022596229224, 0.5146316767531638)"
image_07646.jpg,"(500, 669)",9,88.93773509999983,0.0,51.92864918303759,0.99787646321306,[0.9726278  0.97162712],"(0.48437530876960544, 0.5154689242334953, 0.5157805523966624)"
image_07645.jpg,"(500, 640)",9,89.22686710000015,0.0,52.12815539366324,0.99767643897263,[0.94530429 0.94668484],"(0.4596910675682405, 0.5406663758223818, 0.5399519613522368)"
image_07644.jpg,"(500, 667)",8,82.17733870000029,0.0,52.05678394803791,0.9981021493276055,[0.96088695 0.96112546],"(0.478383298435753, 0.521621140121279, 0.521612263082751)"
image_07643.jpg,"(500, 667)",9,122.9319516999999,0.0,52.0173132728867,0.9972130227295494,[0.97148269 0.96623601],"(0.47748477827058466, 0.5195750823042614, 0.525488825479654)"
image_07642.jpg,"(500, 667)",9,98.96339380000019,0.0,51.93608421013713,0.997928423234276,[0.97257741 0.90520825],"(0.409377715656298, 0.5072147147324527, 0.7068599878898844)"
image_07641.jpg,"(500, 560)",9,76.8097214999998,0.0,51.897646019115705,0.9984583505981766,[0.96311101 0.9541697 ],"(0.48176221349597637, 0.5144521835682314, 0.5220795152570555)"
image_07640.jpg,"(500, 671)",9,93.18768859999999,0.0,51.94472727755243,0.998505457218552,[0.96493423 0.95643226],"(0.4787773294836952, 0.5171607403623637, 0.5253489129479093)"
image_07639.jpg,"(501, 671)",9,104.74827350000031,0.0,52.10521342560346,0.997431500294879,[0.96489739 0.96148671],"(0.4778805783564659, 0.5216881897185155, 0.5225513670783498)"
